[2023-03-26 20:41:53,969][__main__][INFO] - PYTHONPATH: /home/subhrangsu/contssl/continuous_ssl_problem
[2023-03-27 00:08:23,075][new_worker_lincls][INFO] - Epoch: [0][120/500]	Time  0.028 ( 0.051)	Data  0.001 ( 0.021)	Loss 2.9494e+00 (3.2570e+00)	Acc@1   5.00 (  8.12)	Acc@5  42.00 ( 33.60)
[2023-03-27 00:08:23,379][new_worker_lincls][INFO] - Epoch: [0][130/500]	Time  0.027 ( 0.050)	Data  0.001 ( 0.020)	Loss 2.9306e+00 (3.2306e+00)	Acc@1  13.00 (  8.61)	Acc@5  39.00 ( 34.37)
[2023-03-27 00:08:23,685][new_worker_lincls][INFO] - Epoch: [0][140/500]	Time  0.027 ( 0.049)	Data  0.001 ( 0.018)	Loss 2.8883e+00 (3.2063e+00)	Acc@1  10.00 (  8.76)	Acc@5  48.00 ( 35.04)
[2023-03-27 00:08:23,993][new_worker_lincls][INFO] - Epoch: [0][150/500]	Time  0.037 ( 0.047)	Data  0.001 ( 0.017)	Loss 2.8870e+00 (3.1840e+00)	Acc@1   9.00 (  8.94)	Acc@5  44.00 ( 35.78)
[2023-03-27 00:08:24,295][new_worker_lincls][INFO] - Epoch: [0][160/500]	Time  0.027 ( 0.046)	Data  0.001 ( 0.016)	Loss 2.8529e+00 (3.1632e+00)	Acc@1  13.00 (  9.25)	Acc@5  44.00 ( 36.40)
[2023-03-27 00:08:24,596][new_worker_lincls][INFO] - Epoch: [0][170/500]	Time  0.033 ( 0.045)	Data  0.001 ( 0.015)	Loss 2.9154e+00 (3.1465e+00)	Acc@1   8.00 (  9.44)	Acc@5  49.00 ( 36.95)
[2023-03-27 00:08:24,883][new_worker_lincls][INFO] - Epoch: [0][180/500]	Time  0.027 ( 0.044)	Data  0.001 ( 0.014)	Loss 2.8403e+00 (3.1279e+00)	Acc@1  13.00 (  9.64)	Acc@5  45.00 ( 37.67)
[2023-03-27 00:08:25,179][new_worker_lincls][INFO] - Epoch: [0][190/500]	Time  0.028 ( 0.044)	Data  0.001 ( 0.014)	Loss 2.8497e+00 (3.1117e+00)	Acc@1  11.00 (  9.80)	Acc@5  50.00 ( 38.15)
[2023-03-27 00:08:25,471][new_worker_lincls][INFO] - Epoch: [0][200/500]	Time  0.028 ( 0.043)	Data  0.001 ( 0.013)	Loss 2.8487e+00 (3.0972e+00)	Acc@1   8.00 ( 10.00)	Acc@5  43.00 ( 38.63)
[2023-03-27 00:08:25,754][new_worker_lincls][INFO] - Epoch: [0][210/500]	Time  0.028 ( 0.042)	Data  0.001 ( 0.012)	Loss 2.7999e+00 (3.0828e+00)	Acc@1  18.00 ( 10.21)	Acc@5  48.00 ( 39.13)
[2023-03-27 00:08:26,044][new_worker_lincls][INFO] - Epoch: [0][220/500]	Time  0.027 ( 0.042)	Data  0.001 ( 0.012)	Loss 2.8360e+00 (3.0701e+00)	Acc@1  17.00 ( 10.37)	Acc@5  46.00 ( 39.55)
[2023-03-27 00:08:26,342][new_worker_lincls][INFO] - Epoch: [0][230/500]	Time  0.027 ( 0.041)	Data  0.001 ( 0.011)	Loss 2.7297e+00 (3.0586e+00)	Acc@1  15.00 ( 10.47)	Acc@5  56.00 ( 39.88)
[2023-03-27 00:08:26,642][new_worker_lincls][INFO] - Epoch: [0][240/500]	Time  0.027 ( 0.041)	Data  0.001 ( 0.011)	Loss 2.8230e+00 (3.0467e+00)	Acc@1  21.00 ( 10.66)	Acc@5  47.00 ( 40.23)
[2023-03-27 00:08:26,923][new_worker_lincls][INFO] - Epoch: [0][250/500]	Time  0.031 ( 0.040)	Data  0.001 ( 0.011)	Loss 2.8403e+00 (3.0355e+00)	Acc@1   6.00 ( 10.78)	Acc@5  47.00 ( 40.66)
[2023-03-27 00:08:27,217][new_worker_lincls][INFO] - Epoch: [0][260/500]	Time  0.028 ( 0.040)	Data  0.001 ( 0.010)	Loss 2.8351e+00 (3.0264e+00)	Acc@1   8.00 ( 10.79)	Acc@5  40.00 ( 40.88)
[2023-03-27 00:08:27,506][new_worker_lincls][INFO] - Epoch: [0][270/500]	Time  0.027 ( 0.039)	Data  0.001 ( 0.010)	Loss 2.7362e+00 (3.0163e+00)	Acc@1  12.00 ( 10.93)	Acc@5  45.00 ( 41.21)
[2023-03-27 00:08:27,799][new_worker_lincls][INFO] - Epoch: [0][280/500]	Time  0.027 ( 0.039)	Data  0.001 ( 0.010)	Loss 2.8156e+00 (3.0077e+00)	Acc@1   9.00 ( 10.97)	Acc@5  47.00 ( 41.43)
[2023-03-27 00:08:28,091][new_worker_lincls][INFO] - Epoch: [0][290/500]	Time  0.034 ( 0.039)	Data  0.001 ( 0.009)	Loss 2.7711e+00 (2.9993e+00)	Acc@1  16.00 ( 11.14)	Acc@5  53.00 ( 41.72)
[2023-03-27 00:08:28,390][new_worker_lincls][INFO] - Epoch: [0][300/500]	Time  0.040 ( 0.038)	Data  0.001 ( 0.009)	Loss 2.7442e+00 (2.9912e+00)	Acc@1  15.00 ( 11.25)	Acc@5  51.00 ( 42.02)
[2023-03-27 00:08:28,676][new_worker_lincls][INFO] - Epoch: [0][310/500]	Time  0.028 ( 0.038)	Data  0.001 ( 0.009)	Loss 2.6598e+00 (2.9836e+00)	Acc@1  25.00 ( 11.39)	Acc@5  58.00 ( 42.26)
[2023-03-27 00:08:28,979][new_worker_lincls][INFO] - Epoch: [0][320/500]	Time  0.035 ( 0.038)	Data  0.001 ( 0.008)	Loss 2.8672e+00 (2.9761e+00)	Acc@1  17.00 ( 11.53)	Acc@5  46.00 ( 42.53)
[2023-03-27 00:08:29,258][new_worker_lincls][INFO] - Epoch: [0][330/500]	Time  0.029 ( 0.038)	Data  0.001 ( 0.008)	Loss 2.7694e+00 (2.9689e+00)	Acc@1  16.00 ( 11.63)	Acc@5  43.00 ( 42.78)
[2023-03-27 00:08:29,543][new_worker_lincls][INFO] - Epoch: [0][340/500]	Time  0.027 ( 0.037)	Data  0.001 ( 0.008)	Loss 2.7450e+00 (2.9634e+00)	Acc@1  10.00 ( 11.62)	Acc@5  51.00 ( 42.94)
[2023-03-27 00:08:29,846][new_worker_lincls][INFO] - Epoch: [0][350/500]	Time  0.027 ( 0.037)	Data  0.001 ( 0.008)	Loss 2.7356e+00 (2.9568e+00)	Acc@1  14.00 ( 11.74)	Acc@5  52.00 ( 43.20)
[2023-03-27 00:08:30,156][new_worker_lincls][INFO] - Epoch: [0][360/500]	Time  0.036 ( 0.037)	Data  0.001 ( 0.008)	Loss 2.6704e+00 (2.9490e+00)	Acc@1  17.00 ( 11.87)	Acc@5  55.00 ( 43.48)
[2023-03-27 00:08:30,449][new_worker_lincls][INFO] - Epoch: [0][370/500]	Time  0.027 ( 0.037)	Data  0.001 ( 0.007)	Loss 2.6998e+00 (2.9419e+00)	Acc@1  17.00 ( 11.99)	Acc@5  50.00 ( 43.71)
[2023-03-27 00:08:30,753][new_worker_lincls][INFO] - Epoch: [0][380/500]	Time  0.032 ( 0.037)	Data  0.001 ( 0.007)	Loss 2.9201e+00 (2.9366e+00)	Acc@1   8.00 ( 12.06)	Acc@5  42.00 ( 43.84)
[2023-03-27 00:08:31,051][new_worker_lincls][INFO] - Epoch: [0][390/500]	Time  0.027 ( 0.036)	Data  0.000 ( 0.007)	Loss 2.7139e+00 (2.9314e+00)	Acc@1  22.00 ( 12.14)	Acc@5  56.00 ( 44.04)
[2023-03-27 00:08:31,355][new_worker_lincls][INFO] - Epoch: [0][400/500]	Time  0.038 ( 0.036)	Data  0.001 ( 0.007)	Loss 2.6525e+00 (2.9265e+00)	Acc@1  21.00 ( 12.21)	Acc@5  54.00 ( 44.22)
[2023-03-27 00:08:31,644][new_worker_lincls][INFO] - Epoch: [0][410/500]	Time  0.026 ( 0.036)	Data  0.001 ( 0.007)	Loss 2.7842e+00 (2.9221e+00)	Acc@1   7.00 ( 12.30)	Acc@5  52.00 ( 44.34)
[2023-03-27 00:08:31,946][new_worker_lincls][INFO] - Epoch: [0][420/500]	Time  0.033 ( 0.036)	Data  0.003 ( 0.007)	Loss 2.5038e+00 (2.9171e+00)	Acc@1  23.00 ( 12.42)	Acc@5  62.00 ( 44.55)
[2023-03-27 00:08:32,220][new_worker_lincls][INFO] - Epoch: [0][430/500]	Time  0.026 ( 0.036)	Data  0.000 ( 0.007)	Loss 2.7194e+00 (2.9126e+00)	Acc@1  22.00 ( 12.52)	Acc@5  50.00 ( 44.71)
[2023-03-27 00:08:32,495][new_worker_lincls][INFO] - Epoch: [0][440/500]	Time  0.030 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.7221e+00 (2.9079e+00)	Acc@1  19.00 ( 12.58)	Acc@5  53.00 ( 44.88)
[2023-03-27 00:08:32,765][new_worker_lincls][INFO] - Epoch: [0][450/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.5997e+00 (2.9041e+00)	Acc@1  29.00 ( 12.66)	Acc@5  62.00 ( 45.02)
[2023-03-27 00:08:33,038][new_worker_lincls][INFO] - Epoch: [0][460/500]	Time  0.031 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.8069e+00 (2.9007e+00)	Acc@1  19.00 ( 12.77)	Acc@5  45.00 ( 45.09)
[2023-03-27 00:08:33,308][new_worker_lincls][INFO] - Epoch: [0][470/500]	Time  0.027 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.6894e+00 (2.8966e+00)	Acc@1  13.00 ( 12.82)	Acc@5  52.00 ( 45.21)
[2023-03-27 00:08:33,581][new_worker_lincls][INFO] - Epoch: [0][480/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.6733e+00 (2.8929e+00)	Acc@1  23.00 ( 12.87)	Acc@5  56.00 ( 45.33)
[2023-03-27 00:08:33,852][new_worker_lincls][INFO] - Epoch: [0][490/500]	Time  0.026 ( 0.035)	Data  0.000 ( 0.006)	Loss 2.6166e+00 (2.8886e+00)	Acc@1  21.00 ( 12.99)	Acc@5  55.00 ( 45.49)
[2023-03-27 00:08:36,923][new_worker_lincls][INFO] - Epoch: [1][  0/500]	Time  2.640 ( 2.640)	Data  2.605 ( 2.605)	Loss 2.6215e+00 (2.6215e+00)	Acc@1  12.00 ( 12.00)	Acc@5  57.00 ( 57.00)
[2023-03-27 00:08:37,823][new_worker_lincls][INFO] - Epoch: [1][ 10/500]	Time  0.036 ( 0.323)	Data  0.001 ( 0.287)	Loss 2.6099e+00 (2.6848e+00)	Acc@1  18.00 ( 15.36)	Acc@5  58.00 ( 50.82)
[2023-03-27 00:08:38,193][new_worker_lincls][INFO] - Epoch: [1][ 20/500]	Time  0.036 ( 0.187)	Data  0.001 ( 0.151)	Loss 2.8043e+00 (2.6966e+00)	Acc@1  11.00 ( 15.95)	Acc@5  45.00 ( 50.95)
[2023-03-27 00:08:38,679][new_worker_lincls][INFO] - Epoch: [1][ 30/500]	Time  0.045 ( 0.142)	Data  0.001 ( 0.106)	Loss 2.6818e+00 (2.6968e+00)	Acc@1  16.00 ( 15.61)	Acc@5  56.00 ( 51.71)
[2023-03-27 00:08:39,024][new_worker_lincls][INFO] - Epoch: [1][ 40/500]	Time  0.062 ( 0.116)	Data  0.001 ( 0.081)	Loss 2.5682e+00 (2.6855e+00)	Acc@1  26.00 ( 16.44)	Acc@5  61.00 ( 52.32)
[2023-03-27 00:08:39,365][new_worker_lincls][INFO] - Epoch: [1][ 50/500]	Time  0.038 ( 0.100)	Data  0.001 ( 0.065)	Loss 2.7257e+00 (2.6865e+00)	Acc@1  16.00 ( 16.33)	Acc@5  51.00 ( 52.51)
[2023-03-27 00:08:39,719][new_worker_lincls][INFO] - Epoch: [1][ 60/500]	Time  0.027 ( 0.089)	Data  0.001 ( 0.055)	Loss 2.7042e+00 (2.6927e+00)	Acc@1  16.00 ( 16.16)	Acc@5  56.00 ( 52.59)
[2023-03-27 00:08:40,094][new_worker_lincls][INFO] - Epoch: [1][ 70/500]	Time  0.034 ( 0.082)	Data  0.000 ( 0.047)	Loss 2.6584e+00 (2.6910e+00)	Acc@1  16.00 ( 16.30)	Acc@5  55.00 ( 52.80)
[2023-03-27 00:08:40,452][new_worker_lincls][INFO] - Epoch: [1][ 80/500]	Time  0.044 ( 0.076)	Data  0.001 ( 0.042)	Loss 2.6117e+00 (2.6906e+00)	Acc@1  21.00 ( 16.52)	Acc@5  57.00 ( 52.65)
[2023-03-27 00:08:40,868][new_worker_lincls][INFO] - Epoch: [1][ 90/500]	Time  0.056 ( 0.073)	Data  0.001 ( 0.037)	Loss 2.6447e+00 (2.6916e+00)	Acc@1  13.00 ( 16.41)	Acc@5  58.00 ( 52.86)
[2023-03-27 00:08:41,232][new_worker_lincls][INFO] - Epoch: [1][100/500]	Time  0.027 ( 0.069)	Data  0.001 ( 0.034)	Loss 2.6821e+00 (2.6916e+00)	Acc@1  19.00 ( 16.55)	Acc@5  53.00 ( 52.84)
[2023-03-27 00:08:41,580][new_worker_lincls][INFO] - Epoch: [1][110/500]	Time  0.032 ( 0.066)	Data  0.002 ( 0.031)	Loss 2.7141e+00 (2.6903e+00)	Acc@1  19.00 ( 16.66)	Acc@5  50.00 ( 52.78)
[2023-03-27 00:08:41,932][new_worker_lincls][INFO] - Epoch: [1][120/500]	Time  0.027 ( 0.063)	Data  0.001 ( 0.028)	Loss 2.7197e+00 (2.6928e+00)	Acc@1  12.00 ( 16.55)	Acc@5  54.00 ( 52.67)
[2023-03-27 00:08:42,286][new_worker_lincls][INFO] - Epoch: [1][130/500]	Time  0.034 ( 0.061)	Data  0.001 ( 0.026)	Loss 2.7214e+00 (2.6919e+00)	Acc@1  22.00 ( 16.76)	Acc@5  51.00 ( 52.66)
[2023-03-27 00:08:42,633][new_worker_lincls][INFO] - Epoch: [1][140/500]	Time  0.036 ( 0.059)	Data  0.001 ( 0.025)	Loss 2.7184e+00 (2.6924e+00)	Acc@1  12.00 ( 16.70)	Acc@5  46.00 ( 52.67)
[2023-03-27 00:08:42,965][new_worker_lincls][INFO] - Epoch: [1][150/500]	Time  0.044 ( 0.058)	Data  0.001 ( 0.023)	Loss 2.6568e+00 (2.6895e+00)	Acc@1  14.00 ( 16.68)	Acc@5  52.00 ( 52.80)
[2023-03-27 00:08:43,333][new_worker_lincls][INFO] - Epoch: [1][160/500]	Time  0.039 ( 0.056)	Data  0.003 ( 0.022)	Loss 2.6775e+00 (2.6886e+00)	Acc@1  22.00 ( 16.75)	Acc@5  56.00 ( 52.84)
[2023-03-27 00:08:43,736][new_worker_lincls][INFO] - Epoch: [1][170/500]	Time  0.029 ( 0.055)	Data  0.001 ( 0.020)	Loss 2.6784e+00 (2.6892e+00)	Acc@1  15.00 ( 16.76)	Acc@5  50.00 ( 52.84)
[2023-03-27 00:08:44,068][new_worker_lincls][INFO] - Epoch: [1][180/500]	Time  0.027 ( 0.054)	Data  0.001 ( 0.019)	Loss 2.6556e+00 (2.6883e+00)	Acc@1  16.00 ( 16.70)	Acc@5  58.00 ( 52.97)
[2023-03-27 00:08:44,416][new_worker_lincls][INFO] - Epoch: [1][190/500]	Time  0.038 ( 0.053)	Data  0.001 ( 0.018)	Loss 2.6574e+00 (2.6873e+00)	Acc@1  16.00 ( 16.85)	Acc@5  54.00 ( 53.01)
[2023-03-27 00:08:44,729][new_worker_lincls][INFO] - Epoch: [1][200/500]	Time  0.029 ( 0.052)	Data  0.001 ( 0.018)	Loss 2.6889e+00 (2.6878e+00)	Acc@1  21.00 ( 16.93)	Acc@5  54.00 ( 52.96)
[2023-03-27 00:08:45,090][new_worker_lincls][INFO] - Epoch: [1][210/500]	Time  0.071 ( 0.051)	Data  0.001 ( 0.017)	Loss 2.5915e+00 (2.6868e+00)	Acc@1  25.00 ( 17.00)	Acc@5  59.00 ( 53.07)
[2023-03-27 00:08:45,396][new_worker_lincls][INFO] - Epoch: [1][220/500]	Time  0.035 ( 0.050)	Data  0.001 ( 0.016)	Loss 2.6504e+00 (2.6858e+00)	Acc@1  18.00 ( 17.14)	Acc@5  53.00 ( 53.13)
[2023-03-27 00:08:45,759][new_worker_lincls][INFO] - Epoch: [1][230/500]	Time  0.027 ( 0.050)	Data  0.001 ( 0.015)	Loss 2.5833e+00 (2.6850e+00)	Acc@1  17.00 ( 17.17)	Acc@5  57.00 ( 53.16)
[2023-03-27 00:08:46,128][new_worker_lincls][INFO] - Epoch: [1][240/500]	Time  0.029 ( 0.049)	Data  0.001 ( 0.015)	Loss 2.7048e+00 (2.6839e+00)	Acc@1  21.00 ( 17.25)	Acc@5  51.00 ( 53.17)
[2023-03-27 00:08:46,485][new_worker_lincls][INFO] - Epoch: [1][250/500]	Time  0.039 ( 0.049)	Data  0.001 ( 0.014)	Loss 2.6761e+00 (2.6823e+00)	Acc@1  13.00 ( 17.27)	Acc@5  55.00 ( 53.33)
[2023-03-27 00:08:46,841][new_worker_lincls][INFO] - Epoch: [1][260/500]	Time  0.031 ( 0.048)	Data  0.001 ( 0.014)	Loss 2.6699e+00 (2.6830e+00)	Acc@1  19.00 ( 17.21)	Acc@5  48.00 ( 53.31)
[2023-03-27 00:08:47,214][new_worker_lincls][INFO] - Epoch: [1][270/500]	Time  0.034 ( 0.048)	Data  0.001 ( 0.013)	Loss 2.6750e+00 (2.6810e+00)	Acc@1  19.00 ( 17.21)	Acc@5  53.00 ( 53.44)
[2023-03-27 00:08:47,510][new_worker_lincls][INFO] - Epoch: [1][280/500]	Time  0.031 ( 0.047)	Data  0.001 ( 0.013)	Loss 2.6134e+00 (2.6796e+00)	Acc@1  18.00 ( 17.19)	Acc@5  59.00 ( 53.51)
[2023-03-27 00:08:47,783][new_worker_lincls][INFO] - Epoch: [1][290/500]	Time  0.026 ( 0.046)	Data  0.000 ( 0.013)	Loss 2.6968e+00 (2.6779e+00)	Acc@1  15.00 ( 17.21)	Acc@5  55.00 ( 53.64)
[2023-03-27 00:08:48,095][new_worker_lincls][INFO] - Epoch: [1][300/500]	Time  0.028 ( 0.046)	Data  0.001 ( 0.012)	Loss 2.6395e+00 (2.6776e+00)	Acc@1  13.00 ( 17.19)	Acc@5  52.00 ( 53.63)
[2023-03-27 00:08:48,400][new_worker_lincls][INFO] - Epoch: [1][310/500]	Time  0.027 ( 0.045)	Data  0.001 ( 0.012)	Loss 2.6844e+00 (2.6757e+00)	Acc@1  17.00 ( 17.23)	Acc@5  50.00 ( 53.77)
[2023-03-27 00:08:48,690][new_worker_lincls][INFO] - Epoch: [1][320/500]	Time  0.026 ( 0.045)	Data  0.001 ( 0.011)	Loss 2.5452e+00 (2.6750e+00)	Acc@1  21.00 ( 17.26)	Acc@5  65.00 ( 53.75)
[2023-03-27 00:08:48,980][new_worker_lincls][INFO] - Epoch: [1][330/500]	Time  0.030 ( 0.044)	Data  0.001 ( 0.011)	Loss 2.5749e+00 (2.6738e+00)	Acc@1  22.00 ( 17.34)	Acc@5  64.00 ( 53.82)
[2023-03-27 00:08:49,291][new_worker_lincls][INFO] - Epoch: [1][340/500]	Time  0.036 ( 0.044)	Data  0.001 ( 0.011)	Loss 2.7363e+00 (2.6730e+00)	Acc@1  15.00 ( 17.36)	Acc@5  47.00 ( 53.81)
[2023-03-27 00:08:49,579][new_worker_lincls][INFO] - Epoch: [1][350/500]	Time  0.027 ( 0.044)	Data  0.001 ( 0.011)	Loss 2.7198e+00 (2.6722e+00)	Acc@1  13.00 ( 17.37)	Acc@5  55.00 ( 53.89)
[2023-03-27 00:08:49,868][new_worker_lincls][INFO] - Epoch: [1][360/500]	Time  0.026 ( 0.043)	Data  0.001 ( 0.010)	Loss 2.6714e+00 (2.6711e+00)	Acc@1  13.00 ( 17.39)	Acc@5  53.00 ( 53.94)
[2023-03-27 00:08:50,164][new_worker_lincls][INFO] - Epoch: [1][370/500]	Time  0.027 ( 0.043)	Data  0.001 ( 0.010)	Loss 2.7352e+00 (2.6709e+00)	Acc@1  22.00 ( 17.42)	Acc@5  49.00 ( 53.91)
[2023-03-27 00:08:50,454][new_worker_lincls][INFO] - Epoch: [1][380/500]	Time  0.028 ( 0.042)	Data  0.001 ( 0.010)	Loss 2.6454e+00 (2.6704e+00)	Acc@1  20.00 ( 17.42)	Acc@5  57.00 ( 53.93)
[2023-03-27 00:08:50,736][new_worker_lincls][INFO] - Epoch: [1][390/500]	Time  0.027 ( 0.042)	Data  0.001 ( 0.010)	Loss 2.5650e+00 (2.6700e+00)	Acc@1  18.00 ( 17.43)	Acc@5  64.00 ( 53.96)
[2023-03-27 00:08:51,022][new_worker_lincls][INFO] - Epoch: [1][400/500]	Time  0.027 ( 0.042)	Data  0.001 ( 0.009)	Loss 2.6107e+00 (2.6682e+00)	Acc@1  18.00 ( 17.52)	Acc@5  64.00 ( 54.07)
[2023-03-27 00:08:51,309][new_worker_lincls][INFO] - Epoch: [1][410/500]	Time  0.036 ( 0.041)	Data  0.001 ( 0.009)	Loss 2.6822e+00 (2.6676e+00)	Acc@1  16.00 ( 17.55)	Acc@5  51.00 ( 54.09)
[2023-03-27 00:08:51,594][new_worker_lincls][INFO] - Epoch: [1][420/500]	Time  0.033 ( 0.041)	Data  0.007 ( 0.009)	Loss 2.5754e+00 (2.6665e+00)	Acc@1  26.00 ( 17.59)	Acc@5  54.00 ( 54.12)
